134,1047351424198365184,1
135,1047351424198365184,1
136,1047351424198365184,1
137,1047351424198365184,1
138,1047351424198365184,1
139,1047351424198365184,1
140,1047351440732278784,1
64,1047351440732278784,1
141,1047351440732278784,1
65,1047351466015555585,1
142,1047351466015555585,1
143,1047351466015555585,1
144,1047351466015555585,1
145,1047351466015555585,1
60,1047351466015555585,1
35,1047351466015555585,1
146,1047351466015555585,1
147,1047351503181283329,1
148,1047351503181283329,1
149,1047351536945442817,1
60,1047351536945442817,1
150,1047351536945442817,1
151,1047351536945442817,1
152,1047351536945442817,1
86,1047351536945442817,1
153,1047351536945442817,1
154,1047351536945442817,1
155,1047351540493836288,1
156,1047351540493836288,1
157,1047351540493836288,1
158,1047351540493836288,1
159,1047351540493836288,1
76,1047351546881695744,1
160,1047351546881695744,1
161,1047351546881695744,1
162,1047351546881695744,1
86,1047351560110583808,1
40,1047351560110583808,1
41,1047351560110583808,1
163,1047351560110583808,1
35,1047351560110583808,1
164,1047351560110583808,1
165,1047351560110583808,1
166,1047351560110583808,1
167,1047351560110583808,1
168,1047351560110583808,1
169,1047351560110583808,1
65,1047351585561620480,1
142,1047351585561620480,1
143,1047351585561620480,1
144,1047351585561620480,1
145,1047351585561620480,1
60,1047351585561620480,1
35,1047351585561620480,1
146,1047351585561620480,1
65,1047351601982312449,1
142,1047351601982312449,1
143,1047351601982312449,1
144,1047351601982312449,1
145,1047351601982312449,1
60,1047351601982312449,1
35,1047351601982312449,1
146,1047351601982312449,1
170,1047351606436663296,1
171,1047351606436663296,1
172,1047351606436663296,1
129,1047351609779531776,1
130,1047351609779531776,3
173,1047351627894722560,1
174,1047351627894722560,1
75,1047351627894722560,1
175,1047351627894722560,1
176,1047351627894722560,1
177,1047351627894722560,1
178,1047351627894722560,1
179,1047351627894722560,1
180,1047351627894722560,1
181,1047351627894722560,1
45,1047351660807421952,1
46,1047351660807421952,1
47,1047351660807421952,1
48,1047351660807421952,1
49,1047351660807421952,1
50,1047351660807421952,1
51,1047351660807421952,1
52,1047351660807421952,1
53,1047351660807421952,1
54,1047351660807421952,1
182,1047351663890247680,1
183,1047351663890247680,1
184,1047351663890247680,1
185,1047351663890247680,1
74,1047351663890247680,1
156,1047351678729576449,2
186,1047351678729576449,1
187,1047351678729576449,1
188,1047351678729576449,1
189,1047351678729576449,1
190,1047351678729576449,1
191,1047351678729576449,1
192,1047351678729576449,1
193,1047351678729576449,1
194,1047351678729576449,1
195,1047351678729576449,1
86,1047351678729576449,1
196,1047351678729576449,1
197,1047351678729576449,1
43,1047351699638300672,2
60,1047351699638300672,1
110,1047351699638300672,1
111,1047351699638300672,1
112,1047351699638300672,1
113,1047351699638300672,2
198,1047351785936052224,1
199,1047351785936052224,1
196,1047351785936052224,1
200,1047351785936052224,1
201,1047351785936052224,1
202,1047351785936052224,1
40,1047351837593128960,1
41,1047351837593128960,1
203,1047351837593128960,1
204,1047351837593128960,1
205,1047351837593128960,1
206,1047351837593128960,1
207,1047351837593128960,1
208,1047351837593128960,1
209,1047351837593128960,1
210,1047351837593128960,1
211,1047351837593128960,1
212,1047351837593128960,1
213,1047351847021924354,1
76,1047351847021924354,1
64,1047351847021924354,1
12,1047351847021924354,1
174,1047351849836335104,1
214,1047351849836335104,1
101,1047351849836335104,1
215,1047351849836335104,1
216,1047351849836335104,1
217,1047351849836335104,1
218,1047351849836335104,1
135,1047351849836335104,1
60,1047351890525257728,1
163,1047351890525257728,1
35,1047351890525257728,1
176,1047351890525257728,1
219,1047351890525257728,1
220,1047351890525257728,1
221,1047351890525257728,1
222,1047351890525257728,1
79,1047351890525257728,1
119,1047351958057705472,1
91,1047351958057705472,1
223,1047351958057705472,1
114,1047351958057705472,1
102,1047351958057705472,1
6,1047351958057705472,1
224,1047351958057705472,1
79,1047351958057705472,1
225,1047351958057705472,1
60,1047351958057705472,1
226,1047351958057705472,1
12,1047352020359962625,1
1,1047352020359962625,1
2,1047352020359962625,1
227,1047352020359962625,1
228,1047352100345270272,1
185,1047352100345270272,1
229,1047352100345270272,1
230,1047352100345270272,1
231,1047352100345270272,1
232,1047352100345270272,1
233,1047352100345270272,1
120,1047352100345270272,1
121,1047352100345270272,1
122,1047352100345270272,1
234,1047352107152695297,1
235,1047352107152695297,1
45,1047352122088574977,1
46,1047352122088574977,1
47,1047352122088574977,1
48,1047352122088574977,1
49,1047352122088574977,1
50,1047352122088574977,1
51,1047352122088574977,1
52,1047352122088574977,1
53,1047352122088574977,1
54,1047352122088574977,1
236,1047352148416241664,1
237,1047352148416241664,1
238,1047352148416241664,1
239,1047352185640640513,1
240,1047352185640640513,1
241,1047352185640640513,1
242,1047352185640640513,1
243,1047352185640640513,1
244,1047352185640640513,1
91,1047352185640640513,1
86,1047352185640640513,1
40,1047352185640640513,1
41,1047352185640640513,1
245,1047352185640640513,1
60,1047352185640640513,1
23,1047352185640640513,1
246,1047352185640640513,1
247,1047352185640640513,1
248,1047352185640640513,1
236,1047352200870158336,1
237,1047352200870158336,1
238,1047352200870158336,1
249,1047352200870158336,1
86,1047352224098263042,1
40,1047352224098263042,1
41,1047352224098263042,1
163,1047352224098263042,1
35,1047352224098263042,1
164,1047352224098263042,1
165,1047352224098263042,1
166,1047352224098263042,1
167,1047352224098263042,1
168,1047352224098263042,1
169,1047352224098263042,1
250,1047352315676700672,1
82,1047352315676700672,1
251,1047352315676700672,1
48,1047352343057059840,1
252,1047352345850523649,1
43,1047352345850523649,1
113,1047352345850523649,1
253,1047352345850523649,1
254,1047352345850523649,1
35,1047352345850523649,1
255,1047352345850523649,1
256,1047352345850523649,1
257,1047352345850523649,1
258,1047352345850523649,1
259,1047352345850523649,1
260,1047352345850523649,1
261,1047352345850523649,1
70,1047352345850523649,1
262,1047352345850523649,1
263,1047352345850523649,1
264,1047352403425726464,1
265,1047352403425726464,1
266,1047352403425726464,1
60,1047352403425726464,1
129,1047352403425726464,1
132,1047352403425726464,1
267,1047352403425726464,1
18,1047352418688798720,1
19,1047352418688798720,1
20,1047352418688798720,1
21,1047352418688798720,1
22,1047352418688798720,1
23,1047352418688798720,1
24,1047352418688798720,1
25,1047352418688798720,1
26,1047352418688798720,1
49,1047352443120574464,1
268,1047352443120574464,1
269,1047352443120574464,1
270,1047352443120574464,1
271,1047352443120574464,1
272,1047352443120574464,1
273,1047352443120574464,1
274,1047352443120574464,1
275,1047352443120574464,1
276,1047352443120574464,1
277,1047352443120574464,1
53,1047352486011588610,1
109,1047352486011588610,1
91,1047352486011588610,1
278,1047352486011588610,2
279,1047352486011588610,1
280,1047352486011588610,1
281,1047352486011588610,1
6,1047352486011588610,1
282,1047352486011588610,1
283,1047352486011588610,1
40,1047352519192662016,1
284,1047352519192662016,1
285,1047352519192662016,1
286,1047352519192662016,1
18,1047352519192662016,1
43,1047352519192662016,1
287,1047352519192662016,2
288,1047352519192662016,1
194,1047352519192662016,1
60,1047352519192662016,1
152,1047352519192662016,1
206,1047352519192662016,1
289,1047352519192662016,1
290,1047352519192662016,1
2,1047352519192662016,1
291,1047352519192662016,1
85,1047352519192662016,1
292,1047352519192662016,1
293,1047352519192662016,1
294,1047352519192662016,1
295,1047352519192662016,1
296,1047352519192662016,1
297,1047352519192662016,1
211,1047352519192662016,1
298,1047352551744704512,1
299,1047352551744704512,1
300,1047352551744704512,1
301,1047352551744704512,1
302,1047352551744704512,1
303,1047352551744704512,1
304,1047352551744704512,1
2,1047352551744704512,1
305,1047352551744704512,1
86,1047352554449977346,1
306,1047352554449977346,1
40,1047352554449977346,1
41,1047352554449977346,1
307,1047352554449977346,1
43,1047352554449977346,1
308,1047352554449977346,1
309,1047352554449977346,1
310,1047352554449977346,1
311,1047352584749703168,1
312,1047352584749703168,1
313,1047352584749703168,1
314,1047352588239360000,1
315,1047352588239360000,1
316,1047352588239360000,1
317,1047352588239360000,1
318,1047352588239360000,1
319,1047352588239360000,1
320,1047352628102004737,1
321,1047352676126793729,1
74,1047352676126793729,1
12,1047352676126793729,1
322,1047352676126793729,1
150,1047352676126793729,1
65,1047352707932205057,1
142,1047352707932205057,1
143,1047352707932205057,1
144,1047352707932205057,1
145,1047352707932205057,1
60,1047352707932205057,1
35,1047352707932205057,1
146,1047352707932205057,1
323,1047352739150348288,1
245,1047352739150348288,1
324,1047352739150348288,1
325,1047352739150348288,1
300,1047352739150348288,1
326,1047352739150348288,1
308,1047352739150348288,1
327,1047352753742336001,1
293,1047352753742336001,1
284,1047352753742336001,1
18,1047352753742336001,1
82,1047352753742336001,1
328,1047352753742336001,1
329,1047352782024577024,1
60,1047352782024577024,1
330,1047352782024577024,1
43,1047352782024577024,1
331,1047352782024577024,1
332,1047352782024577024,1
333,1047352782024577024,1
135,1047352782024577024,1
334,1047352782024577024,1
335,1047352782024577024,1
336,1047353013864747008,1
337,1047353013864747008,1
338,1047353042671226880,1
115,1047353042671226880,1
15,1047353042671226880,1
339,1047353042671226880,1
340,1047353042671226880,1
341,1047353042671226880,1
91,1047353042671226880,1
342,1047353042671226880,1
343,1047353042671226880,1
344,1047353042671226880,1
345,1047353042671226880,1
346,1047353042671226880,1
347,1047353117975695360,1
348,1047353117975695360,1
349,1047353117975695360,1
269,1047353117975695360,1
350,1047353117975695360,1
86,1047353117975695360,1
284,1047353117975695360,1
351,1047353117975695360,1
352,1047353166445142016,1
190,1047353166445142016,1
38,1047353166445142016,1
353,1047353166445142016,1
354,1047353166445142016,1
35,1047353172900163584,2
355,1047353172900163584,1
356,1047353172900163584,1
163,1047353172900163584,1
357,1047353203401150464,1
358,1047353203401150464,1
359,1047353203401150464,2
360,1047353203401150464,1
38,1047353203401150464,1
361,1047353203401150464,1
362,1047353203401150464,1
363,1047353203401150464,1
364,1047353203401150464,1
60,1047353238855602176,1
163,1047353238855602176,1
1,1047353238855602176,1
2,1047353238855602176,1
37,1047353238855602176,1
365,1047353238855602176,1
366,1047353238855602176,1
367,1047353238855602176,1
343,1047353238855602176,1
96,1047353238855602176,1
368,1047353238855602176,1
236,1047353260800200705,1
237,1047353260800200705,1
238,1047353260800200705,1
249,1047353260800200705,1
369,1047353261504778240,1
60,1047353261504778240,2
370,1047353261504778240,1
43,1047353261504778240,2
371,1047353261504778240,1
372,1047353261504778240,1
280,1047353261504778240,1
281,1047353261504778240,1
373,1047353261504778240,1
117,1047353261504778240,1
374,1047353261504778240,1
375,1047353261504778240,1
117,1047353331914604545,1
6,1047353331914604545,1
113,1047353331914604545,1
376,1047353331914604545,1
321,1047353331914604545,1
377,1047353331914604545,1
108,1047353331914604545,1
60,1047353331914604545,1
338,1047353437908848645,1
115,1047353437908848645,1
15,1047353437908848645,1
339,1047353437908848645,1
340,1047353437908848645,1
341,1047353437908848645,1
91,1047353437908848645,1
342,1047353437908848645,1
343,1047353437908848645,1
344,1047353437908848645,1
345,1047353437908848645,1
346,1047353437908848645,1
109,1047353481709965313,1
91,1047353481709965313,1
279,1047353481709965313,1
280,1047353481709965313,1
281,1047353481709965313,1
378,1047353481709965313,1
76,1047353495211462656,2
113,1047353495211462656,2
163,1047353495211462656,1
192,1047353495211462656,1
379,1047353495211462656,1
380,1047353495211462656,1
381,1047353495211462656,1
382,1047353495211462656,1
383,1047353495211462656,1
384,1047353495211462656,1
43,1047353519173525504,2
60,1047353519173525504,1
110,1047353519173525504,1
111,1047353519173525504,1
112,1047353519173525504,1
113,1047353519173525504,2
385,1047353579735007232,1
26,1047353579735007232,1
386,1047353594574516224,1
205,1047353594574516224,1
387,1047353594574516224,1
142,1047353594574516224,1
388,1047353594574516224,1
389,1047353594574516224,1
289,1047353594574516224,1
287,1047353594574516224,1
390,1047353594574516224,1
391,1047353594574516224,1
392,1047353594574516224,1
333,1047353594574516224,1
76,1047353594574516224,1
393,1047353594574516224,1
394,1047353594574516224,1
395,1047353594574516224,1
86,1047353608398954496,1
40,1047353608398954496,1
41,1047353608398954496,1
163,1047353608398954496,1
35,1047353608398954496,1
164,1047353608398954496,1
165,1047353608398954496,1
166,1047353608398954496,1
167,1047353608398954496,1
168,1047353608398954496,1
169,1047353608398954496,1
396,1047353638946054144,1
215,1047353638946054144,1
397,1047353638946054144,1
55,1047353638946054144,1
398,1047353638946054144,1
399,1047353638946054144,1
113,1047353638946054144,1
18,1047353638946054144,1
400,1047353638946054144,1
137,1047353638946054144,1
401,1047353638946054144,1
402,1047353668587212800,1
403,1047353668587212800,1
86,1047353668587212800,2
404,1047353668587212800,1
113,1047353668587212800,1
405,1047353668587212800,1
406,1047353668587212800,1
407,1047353668587212800,1
408,1047353668587212800,1
409,1047353668587212800,1
410,1047353668587212800,1
411,1047353668587212800,1
402,1047353713600417793,1
403,1047353713600417793,1
86,1047353713600417793,2
404,1047353713600417793,1
113,1047353713600417793,1
405,1047353713600417793,1
406,1047353713600417793,1
407,1047353713600417793,1
408,1047353713600417793,1
409,1047353713600417793,1
412,1047353718960771072,1
413,1047353718960771072,1
414,1047353718960771072,1
40,1047353718960771072,1
41,1047353718960771072,1
195,1047353718960771072,1
415,1047353718960771072,1
416,1047353718960771072,1
417,1047353718960771072,1
418,1047353718960771072,1
419,1047353718960771072,1
420,1047353718960771072,1
421,1047353799533318144,1
51,1047353799533318144,1
101,1047353799533318144,1
422,1047353799533318144,1
386,1047353812976058368,1
205,1047353812976058368,1
387,1047353812976058368,1
142,1047353812976058368,1
388,1047353812976058368,1
389,1047353812976058368,1
289,1047353812976058368,1
287,1047353812976058368,1
323,1047353950528327680,1
101,1047353950528327680,1
299,1047353950528327680,1
423,1047353950528327680,1
176,1047353950528327680,1
424,1047353950528327680,1
60,1047353950528327680,1
21,1047353950528327680,1
150,1047353950528327680,1
425,1047353966416343040,1
43,1047353966416343040,1
426,1047353966416343040,1
163,1047353966416343040,1
85,1047353966416343040,1
427,1047353966416343040,1
428,1047353966416343040,1
78,1047353966416343040,1
174,1047354001329672192,1
214,1047354001329672192,1
101,1047354001329672192,1
215,1047354001329672192,1
216,1047354001329672192,1
217,1047354001329672192,1
218,1047354001329672192,1
135,1047354001329672192,1
203,1047354055960485888,1
429,1047354055960485888,1
430,1047354055960485888,1
347,1047354055960485888,1
348,1047354055960485888,1
431,1047354055960485888,1
311,1047354055960485888,1
432,1047354055960485888,1
154,1047354055960485888,1
119,1047354076835577856,1
91,1047354076835577856,1
223,1047354076835577856,1
114,1047354076835577856,1
102,1047354076835577856,1
6,1047354076835577856,1
224,1047354076835577856,1
79,1047354076835577856,1
225,1047354076835577856,1
60,1047354076835577856,1
226,1047354076835577856,1
239,1047354082380455936,1
240,1047354082380455936,1
241,1047354082380455936,1
242,1047354082380455936,1
243,1047354082380455936,1
244,1047354082380455936,1
91,1047354082380455936,1
86,1047354082380455936,1
85,1047354239729717248,1
235,1047354239729717248,1
433,1047354239729717248,1
434,1047354239729717248,1
435,1047354239729717248,1
436,1047354282650075137,1
437,1047354282650075137,1
438,1047354282650075137,1
439,1047354282650075137,1
440,1047354282650075137,1
441,1047354282650075137,1
442,1047354282650075137,1
443,1047354282650075137,1
444,1047354282650075137,1
445,1047354282650075137,1
65,1047354348542603270,1
142,1047354348542603270,1
143,1047354348542603270,1
144,1047354348542603270,1
145,1047354348542603270,1
60,1047354348542603270,1
35,1047354348542603270,1
146,1047354348542603270,1
236,1047354358919286784,1
237,1047354358919286784,1
238,1047354358919286784,1
249,1047354358919286784,1
55,1047354442885074945,1
56,1047354442885074945,1
57,1047354442885074945,1
58,1047354442885074945,1
59,1047354442885074945,1
60,1047354442885074945,1
61,1047354442885074945,1
62,1047354442885074945,1
239,1047354497012588544,1
240,1047354497012588544,1
241,1047354497012588544,1
242,1047354497012588544,1
243,1047354497012588544,1
244,1047354497012588544,1
91,1047354497012588544,1
86,1047354497012588544,1
43,1047354498262425600,2
60,1047354498262425600,1
110,1047354498262425600,1
111,1047354498262425600,1
112,1047354498262425600,1
113,1047354498262425600,2
60,1047354509675175936,1
163,1047354509675175936,1
1,1047354509675175936,1
2,1047354509675175936,1
37,1047354509675175936,1
365,1047354509675175936,1
366,1047354509675175936,1
367,1047354509675175936,1
343,1047354509675175936,1
96,1047354509675175936,1
368,1047354509675175936,1
76,1047354523247943681,1
446,1047354523247943681,1
447,1047354523247943681,1
448,1047354523247943681,1
161,1047354605833785345,1
449,1047354605833785345,1
264,1047354605833785345,1
132,1047354605833785345,1
135,1047354605833785345,1
450,1047354605833785345,1
101,1047354609352810496,1
91,1047354609352810496,1
322,1047354609352810496,1
451,1047354609352810496,1
408,1047354609352810496,1
377,1047354688587411456,1
60,1047354688587411456,1
203,1047354688587411456,1
429,1047354688587411456,1
452,1047354688587411456,1
453,1047354688587411456,1
264,1047354688587411456,1
270,1047354688587411456,1
206,1047354688587411456,1
454,1047354688587411456,1
153,1047354688587411456,1
455,1047354812197683202,1
456,1047354812197683202,1
457,1047354812197683202,1
458,1047354812197683202,1
113,1047354812197683202,1
459,1047354812197683202,1
460,1047354812197683202,1
176,1047354812197683202,1
407,1047354973057638401,1
358,1047354973057638401,1
64,1047354973057638401,1
461,1047354973057638401,1
171,1047354973057638401,1
396,1047354973057638401,1
215,1047354973057638401,1
397,1047354973057638401,1
462,1047354988958285824,1
463,1047354988958285824,1
464,1047354988958285824,1
458,1047355004582019072,1
32,1047355004582019072,1
465,1047355004582019072,1
2,1047355004582019072,1
466,1047355004582019072,1
264,1047355004582019072,1
467,1047355004582019072,1
43,1047355022785335296,2
60,1047355022785335296,1
110,1047355022785335296,1
111,1047355022785335296,1
112,1047355022785335296,1
113,1047355022785335296,2
358,1047355054154571776,1
468,1047355054154571776,1
469,1047355054154571776,1
267,1047355054154571776,1
291,1047355054154571776,1
470,1047355054154571776,1
396,1047355054154571776,1
215,1047355054154571776,1
308,1047355054154571776,1
471,1047355054154571776,1
472,1047355062245359617,1
473,1047355062245359617,1
474,1047355062245359617,1
475,1047355062245359617,1
12,1047355062245359617,1
476,1047355101810188288,1
86,1047355101810188288,1
404,1047355101810188288,1
477,1047355101810188288,1
478,1047355101810188288,1
479,1047355135033331713,1
480,1047355135033331713,1
481,1047355135033331713,1
482,1047355135033331713,1
483,1047355135033331713,1
174,1047355135033331713,1
321,1047355135033331713,1
484,1047355135033331713,1
485,1047355135033331713,1
486,1047355135033331713,1
333,1047355135033331713,1
487,1047355135033331713,1
359,1047355139655442432,1
488,1047355139655442432,1
86,1047355139655442432,1
70,1047355139655442432,1
489,1047355139655442432,1
338,1047355197083865089,1
115,1047355197083865089,1
15,1047355197083865089,1
339,1047355197083865089,1
340,1047355197083865089,1
341,1047355197083865089,1
91,1047355197083865089,1
342,1047355197083865089,1
343,1047355197083865089,1
344,1047355197083865089,1
345,1047355197083865089,1
346,1047355197083865089,1
114,1047355197675245569,1
102,1047355197675245569,1
6,1047355197675245569,2
115,1047355197675245569,1
116,1047355197675245569,1
91,1047355197675245569,1
117,1047355197675245569,1
118,1047355197675245569,1
76,1047355197675245569,1
119,1047355197675245569,1
311,1047355206952996864,1
17,1047355206952996864,1
46,1047355206952996864,1
60,1047355206952996864,1
490,1047355206952996864,1
190,1047355206952996864,1
491,1047355206952996864,1
492,1047355206952996864,1
267,1047355270987485184,1
366,1047355270987485184,1
493,1047355270987485184,1
76,1047355270987485184,1
85,1047355270987485184,1
494,1047355270987485184,1
495,1047355270987485184,1
49,1047355287714385921,1
268,1047355287714385921,1
269,1047355287714385921,1
270,1047355287714385921,1
271,1047355287714385921,1
272,1047355287714385921,1
273,1047355287714385921,1
274,1047355287714385921,1
275,1047355287714385921,1
276,1047355287714385921,1
277,1047355287714385921,1
496,1047355344509386753,1
497,1047355392672579584,1
396,1047355392672579584,1
498,1047355392672579584,1
499,1047355392672579584,1
500,1047355392672579584,1
501,1047355392672579584,1
396,1047355396929851392,1
215,1047355396929851392,1
397,1047355396929851392,1
55,1047355396929851392,1
398,1047355396929851392,1
399,1047355396929851392,1
113,1047355396929851392,1
18,1047355396929851392,1
400,1047355396929851392,1
137,1047355396929851392,1
401,1047355396929851392,1
502,1047355406471892994,1
104,1047355406471892994,1
503,1047355406471892994,1
311,1047355406471892994,1
504,1047355406471892994,1
286,1047355406471892994,1
226,1047355406471892994,1
505,1047355406471892994,1
506,1047355446686863360,1
507,1047355446686863360,1
133,1047355446686863360,1
508,1047355446686863360,1
509,1047355446686863360,1
510,1047355446686863360,1
511,1047355446686863360,1
512,1047355563234009088,1
171,1047355563234009088,1
140,1047355563234009088,1
513,1047355563234009088,1
198,1047355563234009088,1
514,1047355563234009088,1
515,1047355563234009088,2
516,1047355563234009088,1
517,1047355563234009088,1
185,1047355563234009088,1
231,1047355563234009088,1
109,1047355585497190401,1
91,1047355585497190401,1
462,1047355585497190401,1
35,1047355585497190401,1
518,1047355585497190401,1
519,1047355585497190401,1
520,1047355585497190401,1
521,1047355603520303105,1
522,1047355603520303105,1
365,1047355603520303105,1
523,1047355603520303105,1
524,1047355603520303105,1
65,1047355665017180160,1
142,1047355665017180160,1
143,1047355665017180160,1
144,1047355665017180160,1
145,1047355665017180160,1
60,1047355665017180160,1
35,1047355665017180160,1
146,1047355665017180160,1
525,1047355666803904512,1
526,1047355750367068160,1
527,1047355750367068160,1
528,1047355781912383488,1
529,1047355781912383488,1
343,1047355781912383488,1
83,1047355781912383488,1
530,1047355781912383488,1
531,1047355781912383488,1
282,1047355781912383488,1
532,1047355781912383488,1
533,1047355781912383488,1
534,1047355816783876096,1
535,1047355816783876096,1
536,1047355816783876096,1
108,1047355816783876096,1
109,1047355816783876096,1
91,1047355816783876096,1
537,1047355816783876096,1
135,1047355816783876096,1
538,1047355816783876096,1
18,1047355828439863296,1
19,1047355828439863296,1
20,1047355828439863296,1
21,1047355828439863296,1
22,1047355828439863296,1
23,1047355828439863296,1
24,1047355828439863296,1
25,1047355828439863296,1
26,1047355828439863296,1
539,1047355852620013568,1
1,1047356029586030592,1
2,1047356029586030592,1
540,1047356029586030592,1
541,1047356029586030592,1
542,1047356029586030592,1
278,1047356029586030592,1
543,1047356029586030592,1
60,1047356029586030592,1
544,1047356029586030592,1
545,1047356029586030592,1
546,1047356040004689920,1
43,1047356052386320384,2
60,1047356052386320384,1
110,1047356052386320384,1
111,1047356052386320384,1
112,1047356052386320384,1
113,1047356052386320384,2
65,1047356056815489024,1
142,1047356056815489024,1
143,1047356056815489024,1
144,1047356056815489024,1
145,1047356056815489024,1
60,1047356056815489024,1
35,1047356056815489024,1
146,1047356056815489024,1
547,1047356074519658496,2
548,1047356074519658496,1
263,1047356074519658496,1
86,1047356074519658496,1
549,1047356074519658496,1
358,1047356074519658496,1
198,1047356074519658496,1
550,1047356074519658496,1
18,1047356074519658496,1
9,1047356074519658496,1
551,1047356074519658496,1
525,1047356074519658496,1
365,1047356074519658496,1
85,1047356074519658496,1
200,1047356074519658496,1
552,1047356074519658496,1
458,1047356074519658496,1
553,1047356074519658496,1
554,1047356074519658496,1
257,1047356074519658496,1
555,1047356074519658496,1
556,1047356074519658496,1
557,1047356074519658496,1
202,1047356074519658496,1
92,1047356178706173953,1
558,1047356178706173953,1
559,1047356178706173953,1
560,1047356178706173953,1
284,1047356178706173953,1
561,1047356178706173953,1
562,1047356178706173953,1
563,1047356178706173953,1
564,1047356178706173953,1
565,1047356178706173953,1
566,1047356178706173953,1
280,1047356178706173953,1
567,1047356178706173953,1
148,1047356178706173953,1
236,1047356192052457472,1
237,1047356192052457472,1
238,1047356192052457472,1
249,1047356192052457472,1
65,1047356214068166662,1
142,1047356214068166662,1
143,1047356214068166662,1
144,1047356214068166662,1
145,1047356214068166662,1
60,1047356214068166662,1
35,1047356214068166662,1
146,1047356214068166662,1
60,1047356214206746624,1
163,1047356214206746624,1
1,1047356214206746624,1
2,1047356214206746624,1
37,1047356214206746624,1
365,1047356214206746624,1
366,1047356214206746624,1
